,has_company_logo,employment_type,required_experience,required_education,industry,function,fraudulent,state,words_count,words_mapped
7653,1,1,0,1,39,0,0,15,1818,2
7654,0,1,6,6,84,23,0,39,384,0
7655,1,1,6,1,24,23,0,48,2145,2
7656,1,4,2,4,26,1,0,5,1796,2
7657,1,1,6,6,29,34,0,35,1912,2
7658,1,1,6,6,84,23,0,5,2205,2
7659,0,1,6,6,56,23,0,35,2978,3
7660,1,1,2,6,42,23,0,44,1061,1
7661,1,1,5,1,25,25,0,5,1852,2
7662,1,1,0,6,33,30,0,44,1110,1
7663,1,1,5,5,21,23,0,35,2740,3
7664,1,1,2,4,50,1,0,23,1180,1
7665,0,1,6,6,84,23,0,49,2013,2
7666,1,4,2,4,37,23,0,23,1481,1
7667,1,1,5,6,56,9,0,35,2158,2
7668,1,2,6,6,50,23,0,38,2642,3
7669,1,1,2,4,26,24,0,5,1589,2
7670,0,1,5,1,67,12,0,5,1352,1
7671,1,2,6,6,84,23,0,44,2267,2
7672,1,1,6,1,83,7,0,44,2489,3
7673,0,1,1,1,56,18,0,32,2188,2
7674,1,2,6,6,84,23,0,10,2514,3
7675,1,1,5,1,50,13,0,10,2523,3
7676,1,1,1,1,20,12,0,20,1762,2
7677,1,1,6,6,22,23,0,5,370,0
7678,1,2,6,6,40,33,0,10,3089,3
7679,0,0,6,6,84,23,0,32,669,1
7680,1,1,4,8,99,6,0,8,1584,2
7681,1,0,6,6,124,37,0,16,2410,2
7682,0,1,5,6,59,18,0,34,723,1
7683,1,1,0,0,56,18,0,5,3055,3
7684,0,1,5,0,56,27,0,2,1378,1
7685,1,1,6,1,18,18,0,5,1176,1
7686,1,0,5,6,56,18,0,44,1014,1
7687,1,4,6,6,73,23,0,8,1477,1
7688,1,1,6,6,104,23,0,35,436,0
7689,1,2,6,6,84,23,0,11,517,0
7690,0,1,6,6,84,23,0,15,474,0
7691,1,2,6,6,84,23,0,5,1718,2
7692,1,1,6,6,18,12,0,6,1887,2
7693,0,5,6,4,32,7,0,20,855,1
7694,0,1,6,2,48,16,0,5,2853,3
7695,1,1,6,6,56,23,0,5,1230,1
7696,1,1,4,6,84,23,0,35,1970,2
7697,1,1,0,1,56,32,0,5,3128,3
7698,1,1,5,1,22,18,0,44,1784,2
7699,1,1,0,1,24,12,0,5,1183,1
7700,1,1,5,5,22,31,0,44,2466,3
7701,0,1,6,6,56,23,0,21,2130,2
7702,1,2,6,6,84,23,0,44,1443,1
7703,0,1,6,6,72,23,0,36,265,0
7704,0,1,5,6,12,20,0,5,2711,3
7705,1,5,4,6,22,23,0,13,1501,1
7706,0,2,6,6,84,23,0,10,403,0
7707,1,1,6,6,85,12,1,44,3459,4
7708,0,1,6,6,84,23,0,36,339,0
7709,0,1,6,6,84,23,0,24,468,0
7710,1,1,5,1,67,25,0,15,1239,1
7711,0,1,6,6,84,23,0,25,508,0
7712,1,1,0,6,85,23,0,44,1619,2
7713,1,1,6,4,23,26,0,2,2473,3
7714,0,1,6,4,73,32,0,0,1190,1
7715,1,4,6,6,51,23,0,5,1115,1
7716,1,1,6,5,77,16,0,5,3454,4
7717,1,1,0,4,8,7,0,35,1294,1
7718,1,1,2,6,73,2,0,35,1532,2
7719,1,1,5,6,22,20,0,10,3566,5
7720,1,4,6,6,108,7,0,20,895,1
7721,1,1,5,6,59,12,0,5,2503,3
7722,1,1,0,6,85,17,0,39,2859,3
7723,1,1,6,1,84,23,0,35,2651,3
7724,1,1,0,5,7,12,0,23,1560,2
7725,1,0,5,6,56,18,0,44,1619,2
7726,1,1,0,0,50,36,0,5,3504,5
7727,0,1,6,1,84,4,0,44,684,1
7728,1,1,2,6,121,21,0,44,962,1
7729,1,1,0,1,41,21,0,5,2736,3
7730,1,2,1,5,56,20,0,8,2768,3
7731,1,2,6,6,84,23,0,8,1466,1
7732,0,3,6,6,84,23,0,5,2075,2
7733,1,1,5,1,56,22,0,5,1574,2
7734,1,1,5,6,59,12,0,5,2901,3
7735,1,1,5,1,70,9,0,5,3516,5
7736,1,1,6,1,84,23,0,35,2762,3
7737,1,0,5,6,56,18,0,20,1517,2
7738,1,4,5,6,33,12,0,0,403,0
7739,1,1,5,6,22,22,0,5,3267,4
7740,0,1,2,2,48,16,0,5,714,1
7741,1,1,5,6,33,12,0,44,839,1
7742,0,2,6,6,84,23,0,10,1403,1
7743,1,1,0,0,56,18,0,44,3390,4
7744,1,1,0,1,84,18,0,28,1654,2
7745,1,1,5,1,41,22,0,35,1973,2
7746,0,1,6,6,56,23,0,21,666,1
7747,1,2,6,6,84,23,0,44,1571,2
7748,1,1,2,9,59,18,0,0,2432,2
7749,1,1,5,1,70,29,0,15,2315,2
7750,0,1,6,6,84,23,0,36,543,0
7751,1,1,5,1,59,22,0,5,2610,3
7752,1,1,1,1,22,6,0,46,1261,1
7753,1,2,6,6,84,23,0,13,1766,2
7754,1,2,6,6,84,23,0,8,596,0
7755,0,1,0,6,56,23,0,7,1566,2
7756,1,1,2,4,96,26,0,36,1370,1
7757,1,1,5,1,56,18,0,5,2603,3
7758,1,1,0,6,73,32,0,10,2899,3
7759,0,1,6,6,84,23,0,44,2535,3
7760,1,1,2,1,22,18,0,44,1579,2
7761,0,1,6,6,70,23,0,15,1124,1
7762,0,1,6,6,84,23,0,20,338,0
7763,1,1,0,0,56,18,0,44,3390,4
7764,1,1,0,2,56,18,0,28,843,1
7765,0,1,6,6,84,23,0,23,510,0
7766,0,1,6,6,84,23,0,25,452,0
7767,1,4,4,8,22,22,0,35,1792,2
7768,1,1,5,1,22,32,0,5,2962,3
7769,1,1,5,6,39,23,0,34,2647,3
7770,0,0,6,2,48,16,0,5,1474,1
7771,1,1,1,6,73,22,0,35,3172,4
7772,1,1,0,6,73,23,0,44,2743,3
7773,1,1,5,1,57,17,0,28,3285,4
7774,1,1,0,4,11,24,0,5,1080,1
7775,1,1,6,6,84,32,0,5,2386,2
7776,1,1,5,1,56,12,0,15,2586,3
7777,1,1,2,4,15,16,0,38,1920,2
7778,1,1,5,6,39,23,0,46,2537,3
7780,0,1,6,6,84,23,0,25,321,0
7781,1,1,5,5,9,13,0,35,1901,2
7782,1,1,5,1,39,20,0,34,2854,3
7783,0,1,6,6,84,23,0,39,343,0
7784,1,1,5,1,22,12,0,5,2901,3
7785,1,1,5,1,56,18,0,25,1713,2
7786,0,1,5,1,84,23,0,10,956,1
7787,0,2,6,6,108,23,0,16,214,0
7788,0,1,6,6,84,23,0,24,1035,1
7789,0,1,6,6,73,23,0,23,298,0
7790,1,1,0,1,57,6,0,15,3419,4
7791,1,1,6,6,84,23,0,5,3628,6
7792,1,1,5,1,59,22,0,0,1848,2
7793,0,1,6,6,84,23,0,49,347,0
7794,0,1,6,6,84,23,0,36,638,1
7795,1,4,0,6,77,16,0,28,1298,1
7796,1,1,5,1,22,32,0,15,3184,4
7797,0,1,6,6,84,23,0,36,376,0
7798,1,2,6,6,84,23,0,5,2487,3
7799,1,1,3,6,22,23,0,0,2645,3
7800,0,1,6,6,73,23,0,23,385,0
7801,1,1,6,6,84,23,0,0,797,1
7802,1,1,6,6,84,23,0,0,787,1
7803,1,1,6,1,84,12,0,5,2342,2
7804,1,1,5,1,59,5,0,35,1095,1
7805,1,1,0,0,22,27,0,44,2035,2
7806,1,1,0,1,22,18,0,5,1386,1
7807,0,1,6,6,84,23,0,44,2452,2
7808,1,1,5,6,39,23,0,46,1599,2
7809,0,1,6,6,84,23,0,5,672,1
7810,1,1,4,1,100,28,0,44,1415,1
7811,0,1,5,6,56,18,0,39,575,0
7812,1,0,0,6,114,23,0,7,2189,2
7813,1,1,6,6,115,12,0,4,1835,2
7814,1,1,5,6,22,12,0,5,1679,2
7815,1,2,6,6,84,23,0,5,1666,2
7816,0,1,6,6,84,23,0,36,530,0
7817,1,1,5,1,59,3,0,5,1846,2
7818,0,1,6,1,73,23,0,5,2844,3
7819,1,2,6,6,84,23,0,35,1272,1
7820,1,1,1,1,73,22,0,39,1330,1
7821,1,1,6,4,67,23,0,5,2386,2
7822,0,1,6,6,84,23,0,39,478,0
7823,0,0,2,7,27,3,0,24,1363,1
7824,0,2,6,6,108,23,0,35,265,0
7825,1,1,1,1,23,29,0,0,3216,4
7826,1,1,0,0,56,5,0,0,1629,2
7827,1,1,3,1,56,32,0,5,2332,2
7828,0,1,6,6,84,23,0,23,474,0
7829,1,1,0,1,25,7,0,15,3034,3
7830,1,1,6,4,23,32,0,15,2085,2
7831,1,1,6,5,84,11,0,35,3125,3
7832,1,4,2,6,56,32,0,46,1934,2
7833,0,1,6,6,22,23,0,24,570,0
7834,0,1,0,1,49,5,0,0,3311,4
7835,1,1,0,1,56,12,0,15,3290,4
7836,0,1,5,1,22,30,0,11,1735,2
7837,1,1,6,0,76,32,0,0,1780,2
7838,1,0,5,1,13,18,0,46,1826,2
7839,1,1,5,1,84,22,0,5,2605,3
7840,1,0,5,6,56,18,0,5,496,0
7841,1,1,0,1,56,18,0,44,3451,4
7842,1,1,0,6,30,25,0,5,1616,2
7843,1,0,6,6,29,9,0,11,1044,1
7844,1,1,2,4,64,6,0,39,1565,2
7845,1,1,0,0,56,18,0,44,2802,3
7846,1,1,6,5,84,11,0,35,3134,3
7847,1,1,5,6,22,32,0,20,1595,2
7848,1,1,6,6,84,23,0,35,1611,2
7849,0,1,6,6,73,23,0,23,265,0
7850,0,1,6,6,84,23,0,24,338,0
7851,0,1,6,6,84,23,0,23,532,0
7852,1,4,0,6,109,32,0,25,1960,2
7853,0,1,6,6,84,23,0,25,440,0
7854,1,1,2,1,22,18,0,5,1248,1
7855,1,1,5,1,67,20,0,10,1574,2
7856,1,1,2,4,42,26,0,5,3180,4
7857,1,1,2,2,56,18,0,11,2964,3
7858,0,1,6,6,84,23,0,7,1915,2
7859,1,1,5,6,33,12,0,44,971,1
7860,1,1,0,1,22,18,0,5,1378,1
7861,1,4,6,4,50,16,0,23,600,1
7862,1,0,1,6,70,23,0,5,2796,3
7863,1,2,6,6,84,23,0,35,713,1
7864,0,0,6,2,48,15,0,5,1539,2
7865,1,1,0,1,24,20,0,5,2352,2
7866,0,1,1,1,13,13,0,35,695,1
7867,1,1,2,4,115,7,0,39,2667,3
7868,1,1,6,5,84,23,0,35,2666,3
7869,1,2,6,6,84,23,0,48,722,1
7870,1,1,1,1,38,7,0,42,2949,3
7871,0,1,6,6,73,23,0,5,433,0
7872,1,1,6,1,50,1,0,5,1481,1
7873,0,1,0,1,8,13,0,46,339,0
7874,1,1,2,6,56,7,0,28,2705,3
7875,1,1,6,6,11,23,0,15,2735,3
7877,1,1,2,1,56,18,0,49,3178,4
7878,0,1,6,6,84,23,0,15,375,0
7879,1,1,0,1,82,17,0,35,2368,2
7880,1,1,0,4,8,7,0,35,1257,1
7881,1,1,0,6,31,12,0,46,1170,1
7882,0,1,0,1,8,13,0,46,349,0
7883,1,1,2,0,4,22,0,5,636,1
7884,1,2,6,6,84,23,0,35,1510,1
7885,0,1,6,6,84,17,0,6,677,1
7886,0,1,6,6,73,23,0,23,313,0
7887,0,2,6,6,84,23,0,10,1762,2
7888,1,1,2,6,84,32,0,35,2864,3
7889,1,1,5,6,18,18,0,46,2289,2
7890,0,1,5,1,56,37,0,5,1984,2
7891,1,1,5,6,39,23,0,46,1681,2
7892,1,1,2,0,73,27,0,16,2988,3
7893,0,1,6,6,84,23,0,36,247,0
7894,0,1,6,6,0,23,0,24,658,1
7895,1,1,2,4,50,16,0,5,2031,2
7896,1,1,6,1,18,18,0,5,1256,1
7897,1,1,0,6,56,18,0,32,581,0
7898,1,1,5,2,50,16,0,10,1759,2
7899,1,2,6,6,18,32,0,46,2469,3
7900,1,1,6,1,59,7,0,16,3432,4
7901,1,4,6,6,108,7,0,20,1072,1
7902,1,2,6,6,84,23,0,41,1109,1
7903,1,1,5,6,56,6,0,38,2615,3
7904,1,2,6,6,84,24,0,5,3047,3
7905,1,2,4,6,84,23,0,16,439,0
7906,1,1,5,4,84,20,0,5,2870,3
7907,0,1,6,6,69,12,0,49,1230,1
7908,0,1,6,6,70,23,0,15,1397,1
7909,1,2,6,6,84,23,0,44,1136,1
7910,1,1,5,6,59,12,0,5,2991,3
7911,1,1,2,4,104,17,0,32,600,1
7912,1,1,5,6,33,12,0,44,1034,1
7913,1,2,6,6,84,23,0,6,1858,2
7914,1,1,6,6,59,23,0,35,2295,2
7915,1,1,0,1,22,30,0,44,929,1
7916,1,1,0,1,22,4,0,5,1367,1
7917,0,0,5,1,56,18,0,34,272,0
7918,1,1,5,6,22,12,0,5,1424,1
7919,1,1,2,1,22,32,0,5,3226,4
7920,1,1,6,5,9,31,0,35,2290,2
7921,1,1,0,1,59,26,0,35,2379,2
7922,1,2,6,6,84,23,0,8,1014,1
7923,1,1,5,1,87,32,0,5,2354,2
7924,1,0,6,6,30,37,0,35,126,0
7925,0,2,6,6,84,23,0,46,49,0
7926,1,4,6,6,84,23,0,46,1755,2
7927,1,1,3,6,104,23,0,0,1649,2
7928,1,1,5,1,56,18,0,25,2503,3
7929,1,4,2,4,84,23,0,6,887,1
7930,1,2,6,6,84,23,0,35,3296,4
7931,1,1,0,6,56,18,0,32,663,1
7932,1,0,6,6,39,23,0,35,422,0
7933,1,1,2,6,59,22,0,5,982,1
7934,1,1,1,0,56,32,0,11,2081,2
7935,0,2,6,6,108,23,0,44,274,0
7936,0,2,6,6,108,23,0,17,49,0
7937,1,0,5,1,56,18,0,5,245,0
7938,1,2,6,6,84,24,0,5,3009,3
7939,1,4,6,6,35,24,0,35,1728,2
7940,1,1,5,1,22,12,0,5,1210,1
7941,1,1,6,6,26,32,0,44,1899,2
7942,1,2,6,6,84,23,0,44,1831,2
7943,1,0,6,6,23,23,0,7,841,1
7944,1,1,0,6,4,12,0,5,1178,1
7945,1,1,5,1,57,17,0,28,3215,4
7946,1,1,5,1,39,18,0,35,1964,2
7947,1,0,5,6,84,23,0,35,1449,1
7948,1,1,5,6,84,12,0,0,1590,2
7949,0,1,6,6,84,23,0,36,376,0
7950,1,1,0,1,56,32,0,35,1950,2
7951,0,2,6,6,84,23,0,44,580,0
7952,0,1,2,1,48,32,0,0,2136,2
7953,0,1,2,4,56,0,0,32,545,0
7954,1,1,0,1,84,24,0,0,2457,3
7955,0,1,2,6,117,15,0,5,256,0
7956,1,1,6,6,93,18,0,35,1761,2
7957,1,1,0,1,114,32,0,36,2122,2
7958,0,1,2,6,117,15,0,5,256,0
7959,1,1,0,1,50,22,0,5,1655,2
7960,1,1,0,2,56,18,0,35,1306,1
7961,1,1,5,1,59,32,0,35,1325,1
7962,1,0,5,6,84,23,0,35,1123,1
7963,0,1,0,1,73,23,0,5,2713,3
7964,1,1,6,6,115,23,0,4,1013,1
7965,0,2,6,6,84,23,0,44,258,0
7966,1,4,6,6,84,17,0,39,528,0
7967,1,1,2,6,73,2,0,35,1440,1
7968,1,1,0,0,56,18,0,44,3411,4
7969,1,1,0,1,59,12,0,5,2598,3
7970,1,1,0,4,8,7,0,20,1294,1
7971,1,1,6,6,84,23,0,0,795,1
7972,1,1,6,6,39,26,0,35,1726,2
7973,1,0,5,1,56,18,0,5,1561,2
7974,1,0,5,6,56,18,0,44,61,0
7975,1,0,6,1,31,23,0,10,171,0
7976,1,1,2,4,84,23,0,24,1334,1
7977,0,2,6,6,108,23,0,44,252,0
7978,1,1,6,6,84,23,0,0,825,1
7979,0,1,6,6,32,23,0,36,724,1
7980,1,1,6,6,84,23,0,0,812,1
7981,1,0,6,1,31,23,0,37,171,0
7982,1,1,6,6,84,23,0,0,802,1
7983,1,1,3,1,39,1,0,10,3442,4
7984,1,0,5,1,56,18,0,28,672,1
7985,1,1,6,6,56,22,0,5,804,1
7986,0,1,6,6,84,23,0,5,340,0
7987,1,2,6,6,84,23,0,44,1457,1
7988,1,1,1,1,56,32,0,5,2458,3
7989,1,0,6,1,31,23,0,11,171,0
7990,1,1,2,4,53,16,0,36,1279,1
7991,1,1,5,1,56,18,0,11,2860,3
7992,1,0,5,1,56,18,0,5,2016,2
7993,1,4,0,6,17,32,0,35,1232,1
7994,1,1,6,6,38,7,0,13,3199,4
7995,1,1,6,6,114,13,0,5,1629,2
7996,0,1,1,6,59,22,0,5,2566,3
7997,0,4,2,4,108,10,0,5,202,0
7998,1,4,2,4,53,16,0,36,1455,1
7999,1,1,6,6,84,12,0,35,2637,3
8000,1,0,5,1,56,18,0,46,3182,4
8001,1,1,2,4,118,20,0,5,1095,1
8002,0,1,6,6,84,23,0,39,873,1
8003,1,1,6,1,95,11,0,24,2608,3
8004,0,1,6,6,84,23,0,44,2135,2
8005,0,1,6,6,84,23,0,24,347,0
8006,1,1,2,4,115,7,0,39,1930,2
8007,1,4,2,4,15,16,0,0,1472,1
8008,0,1,6,6,70,23,0,15,301,0
8009,0,1,6,6,73,23,0,36,301,0
8010,0,1,6,6,52,23,0,39,481,0
8011,1,1,5,6,56,23,0,5,2874,3
8012,1,1,0,6,85,23,0,44,1619,2
8013,1,1,2,4,64,7,0,44,1382,1
8014,1,2,6,6,84,23,0,34,822,1
8015,1,1,5,6,33,12,0,44,1019,1
8016,0,1,6,6,22,23,0,15,1465,1
8017,1,2,6,6,84,23,0,44,1632,2
8018,1,4,6,4,96,26,0,4,1093,1
8019,1,1,5,1,75,32,0,32,3232,4
8020,0,4,2,4,110,23,0,35,1399,1
8021,1,2,6,6,84,23,0,0,1225,1
8022,0,1,6,6,22,23,0,15,570,0
8023,1,1,5,6,8,30,0,35,1494,1
8024,1,1,2,4,39,7,0,5,2338,2
8025,0,2,6,6,84,23,0,6,137,0
8026,0,1,6,6,84,23,0,36,557,0
8027,1,0,5,6,56,12,0,15,2069,2
8028,1,1,5,1,21,12,0,35,2903,3
8029,1,1,6,1,56,25,0,38,1817,2
8030,1,2,6,6,23,24,0,44,1686,2
8031,0,1,6,6,74,23,0,23,352,0
8032,1,2,6,6,84,23,0,45,746,1
8033,0,1,6,6,84,23,0,25,339,0
8034,1,4,2,4,15,1,0,38,2195,2
8035,1,1,5,1,22,12,0,20,622,1
8036,0,2,6,6,84,23,0,10,1562,2
8037,0,1,5,1,73,22,0,15,1288,1
8038,1,1,0,1,9,32,0,15,1968,2
8039,0,1,6,6,84,23,0,44,2408,2
8040,0,1,6,6,84,23,0,23,334,0
8041,0,1,6,6,84,23,0,5,521,0
8042,1,4,2,6,4,22,0,5,958,1
8043,1,1,0,6,56,18,0,5,2159,2
8044,1,1,5,1,22,27,0,46,1103,1
8045,0,1,6,1,84,12,0,34,1114,1
8046,1,2,6,6,84,23,0,35,2003,2
8047,1,2,6,6,84,23,0,20,1136,1
8048,0,1,6,6,22,23,0,20,1353,1
8049,1,1,6,4,57,32,0,44,796,1
8050,1,1,5,1,22,12,0,5,1002,1
8051,1,1,5,6,39,13,0,35,2104,2
8052,1,0,5,2,56,18,0,44,1164,1
8053,1,4,6,4,35,1,0,42,1067,1
8054,1,1,5,1,22,12,0,39,1540,2
8055,1,1,5,1,22,22,0,5,3574,5
8056,1,1,5,1,21,12,0,35,2729,3
8057,1,1,0,1,9,32,0,20,1968,2
8058,1,2,6,6,84,24,0,48,3047,3
8059,1,1,0,1,30,22,0,35,990,1
8060,0,1,5,1,56,12,0,16,710,1
8061,1,0,5,6,56,18,0,11,1004,1
8062,0,1,6,6,34,23,0,23,479,0
8063,1,1,5,1,87,17,0,5,2494,3
8064,0,1,6,6,72,23,0,25,252,0
8065,1,1,6,6,65,9,0,20,3150,3
8066,1,2,6,6,84,23,0,14,947,1
8067,1,1,0,0,56,18,0,44,3393,4
8068,1,1,6,6,56,18,0,16,927,1
8069,0,1,6,6,22,23,0,5,492,0
8070,0,1,6,6,84,23,0,20,347,0
8071,1,1,0,6,22,18,0,17,1202,1
8072,1,0,6,1,31,23,0,35,171,0
8073,0,1,0,0,9,32,0,19,1429,1
8074,1,1,0,6,25,21,0,35,2815,3
8075,0,1,6,6,37,23,0,15,709,1
8076,1,2,6,6,84,23,0,25,967,1
8077,0,1,6,6,84,14,0,44,226,0
8078,1,1,0,2,84,0,0,10,667,1
8079,0,1,6,6,22,23,0,20,740,1
8080,1,1,2,6,22,32,0,35,1355,1
8081,0,1,6,6,84,23,0,5,873,1
8082,1,4,2,6,77,24,0,11,1692,2
8083,1,1,6,6,56,9,0,10,1792,2
8084,1,1,5,1,56,12,0,35,2132,2
8085,1,1,6,6,6,23,0,20,855,1
8086,1,1,0,1,59,12,0,5,2598,3
8087,0,1,6,6,73,23,0,36,672,1
8088,1,1,0,6,85,17,0,37,2859,3
8089,1,2,6,6,84,23,0,0,60,0
8090,1,1,1,0,56,32,0,35,2081,2
8091,1,2,6,6,102,32,0,20,1757,2
8092,1,2,6,6,84,23,0,8,2000,2
8093,1,0,6,1,31,23,0,47,171,0
8094,1,1,5,1,22,30,0,38,1771,2
8095,1,1,6,6,59,18,0,5,1108,1
8096,1,4,6,4,50,16,0,23,687,1
8097,1,5,2,6,84,23,0,24,1933,2
8098,0,0,5,6,84,23,0,21,912,1
8099,0,1,6,1,22,32,0,11,2631,3
8100,1,1,5,4,56,6,0,5,2079,2
8101,1,1,0,1,59,22,0,39,1413,1
8102,1,2,6,6,84,23,0,10,1171,1
8103,0,1,0,6,59,3,0,35,604,1
8104,1,2,6,6,84,12,0,0,1376,1
8105,1,1,6,6,84,23,0,35,3234,4
8106,1,1,2,1,22,18,0,44,1778,2
8107,0,1,6,6,84,23,0,25,306,0
8108,1,1,5,1,22,27,0,46,1682,2
8109,1,1,5,6,109,20,0,25,2243,2
8110,1,1,2,6,26,32,0,44,1331,1
8111,1,1,3,5,115,20,0,38,3404,4
8112,1,2,6,6,84,23,0,16,597,0
8113,0,2,6,6,84,23,0,5,227,0
8114,1,1,5,1,22,7,0,5,1131,1
8115,1,0,6,1,31,23,0,21,171,0
8116,1,2,6,6,84,23,0,6,1922,2
8117,1,1,2,0,11,20,0,33,1296,1
8118,1,2,6,6,84,23,0,35,209,0
8119,1,1,0,1,84,18,0,5,1271,1
8120,1,1,5,1,59,12,0,5,1232,1
8121,1,4,4,0,73,22,0,4,1527,2
8122,1,1,0,0,84,1,0,5,1454,1
8123,1,2,6,6,84,23,0,5,2348,2
8124,1,1,5,1,104,19,0,11,704,1
8125,1,1,6,6,51,23,0,32,546,0
8126,1,1,6,6,84,23,0,38,1784,2
8127,1,1,2,6,22,22,0,44,1368,1
8128,1,1,0,1,56,32,0,35,1278,1
8129,1,0,6,1,31,23,0,24,171,0
8130,0,1,6,6,84,23,0,49,468,0
8131,0,2,6,6,84,23,0,4,149,0
8132,1,0,6,4,88,7,0,35,392,0
8133,1,0,6,1,31,23,0,4,171,0
8134,1,1,0,1,22,18,0,5,1389,1
8135,1,1,6,1,84,23,0,10,3235,4
8136,1,1,0,6,115,18,0,10,1524,2
8137,1,1,0,1,84,22,0,35,1920,2
8138,0,0,5,6,56,23,0,28,1128,1
8139,1,1,0,1,70,23,0,5,3428,4
8140,1,1,2,4,15,16,0,38,1736,2
8141,1,1,6,6,59,12,0,5,1545,2
8142,1,0,6,6,22,32,0,38,1561,2
8143,1,1,2,6,23,24,0,41,288,0
8144,1,1,6,4,23,32,0,25,2080,2
8145,1,1,6,1,56,0,0,25,1731,2
8146,0,2,6,6,84,23,0,44,2569,3
8147,0,1,6,6,22,23,0,11,1313,1
8148,1,3,6,6,73,2,0,48,1980,2
8149,0,1,6,6,22,23,0,34,61,0
8150,1,1,5,1,56,27,0,11,3056,3
8151,1,2,6,6,84,24,0,0,3301,4
8152,1,1,5,0,42,26,0,5,2947,3
8153,1,1,6,6,85,12,0,44,1596,2
8154,1,2,6,6,84,23,0,44,2444,2
8155,1,2,6,6,84,12,0,5,641,1
8156,1,1,0,6,39,23,0,46,2344,2
8157,0,1,6,6,70,23,0,44,2097,2
8158,1,1,5,0,85,18,0,44,1653,2
8159,0,1,5,1,70,20,0,36,274,0
8160,1,4,2,6,67,35,0,5,1618,2
8161,0,2,6,6,84,23,0,7,2152,2
8162,0,1,6,6,108,23,0,44,779,1
8163,1,5,2,4,24,23,0,25,1042,1
8164,1,0,6,1,31,23,0,10,171,0
8165,1,1,1,1,52,17,0,17,1630,2
8166,1,2,6,6,84,23,0,5,592,0
8167,1,1,6,1,109,10,0,5,2237,2
8168,1,4,6,6,47,1,0,11,1634,2
8169,1,1,0,6,57,32,0,35,1732,2
8170,0,1,5,5,94,12,0,49,1276,1
8171,0,1,6,6,52,23,0,36,481,0
8172,1,2,6,6,84,23,0,14,885,1
8173,0,1,6,6,73,23,0,36,309,0
8174,1,1,5,1,22,9,0,5,2068,2
8175,1,0,6,1,31,11,0,35,138,0
8176,1,2,6,6,84,23,0,49,2670,3
8177,0,0,2,6,117,23,0,7,282,0
8178,0,1,6,6,72,23,0,36,1578,2
8179,0,1,2,1,22,12,0,0,108,0
8181,0,4,6,6,84,24,0,32,5,0
8182,1,4,2,4,15,16,0,0,1491,1
8183,0,1,5,1,109,20,0,35,1849,2
8184,1,1,5,1,22,9,0,0,3547,5
8185,1,1,5,1,85,24,1,5,1632,2
8186,0,1,6,6,65,23,1,35,1060,1
8187,0,1,0,1,70,32,0,35,1310,1
8188,1,1,2,4,73,32,0,37,835,1
8189,1,1,6,6,59,18,0,5,1549,2
8190,1,1,5,1,22,31,0,5,1658,2
8191,1,1,5,1,10,23,0,8,2133,2
8192,1,1,2,4,23,7,0,44,1901,2
8193,1,1,5,1,10,23,0,8,2098,2
8194,1,1,5,1,59,22,0,5,3013,3
8195,1,0,6,1,31,11,0,10,195,0
8196,1,1,5,4,38,24,0,10,2698,3
8197,1,2,6,6,84,23,0,25,3584,5
8198,1,1,5,0,41,20,0,39,905,1
8199,1,1,2,4,26,7,0,18,1986,2
8200,0,2,6,6,84,23,0,15,2926,3
8201,1,2,6,6,84,23,0,48,2719,3
8202,0,2,6,6,84,23,0,5,2189,2
8203,1,1,5,1,50,20,0,5,3616,6
8204,0,2,6,6,84,23,0,28,1931,2
8205,0,2,6,6,84,23,0,7,2462,3
8206,0,1,6,6,59,23,0,0,82,0
8207,1,1,6,6,84,23,0,5,3130,3
8208,0,1,5,1,59,24,0,45,1756,2
8209,1,1,2,1,100,28,0,35,3021,3
8210,1,1,2,4,57,7,0,49,1854,2
8211,1,4,2,4,56,7,0,48,2146,2
8212,0,1,5,10,56,27,0,5,2028,2
8213,1,1,3,7,107,20,0,0,3033,3
8214,0,1,2,4,39,32,0,39,1762,2
8215,0,2,6,6,84,23,0,32,984,1
8216,0,1,6,6,6,32,0,4,708,1
8217,1,1,6,1,50,16,0,38,245,0
8218,1,0,2,1,56,6,0,35,1284,1
8219,0,0,5,6,91,0,0,43,160,0
8220,1,1,2,4,22,7,0,48,1947,2
8221,1,0,6,1,31,23,0,10,171,0
8222,0,1,5,6,22,18,0,48,2367,2
8223,1,2,6,6,84,23,0,5,3409,4
8224,1,2,6,6,84,23,0,23,242,0
8225,0,3,6,6,84,23,0,6,1191,1
8226,0,1,0,1,5,3,0,0,1791,2
8227,1,4,2,4,78,1,0,44,712,1
8228,1,1,5,1,56,18,0,35,1081,1
8229,0,1,6,6,84,23,0,0,972,1
8230,1,2,6,6,84,23,0,8,1052,1
8231,1,1,6,6,26,32,0,44,1895,2
8232,0,0,5,1,76,6,0,32,2349,2
8233,1,1,6,1,39,32,0,5,1151,1
8234,1,1,6,5,84,11,0,35,3112,3
8235,0,2,6,6,84,23,0,32,345,0
8236,0,1,6,0,47,3,0,4,1853,2
8237,1,0,2,1,31,11,0,26,114,0
8238,0,1,6,6,110,23,0,10,213,0
8239,1,0,6,1,31,23,0,26,171,0
8240,1,2,0,6,85,17,0,44,3376,4
8241,1,0,6,1,31,23,0,36,171,0
8242,1,4,2,4,24,7,0,46,2231,2
8243,1,1,5,1,10,23,0,8,2123,2
8244,1,0,2,1,31,11,0,3,138,0
